city,timestamp,year,temperature_c,relative_humidity_pct,wind_speed_ms,solar_radiation_wm2,apparent_temp_c,surface_pressure_hpa,dew_point_c,data_source
Bhubaneswar,2024-05-26T11:00,2024,34.3,56,15.6,223.0,38.3,990.3,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T12:00,2024,34.5,54,14.8,203.0,38.3,989.6,23.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T13:00,2024,34.0,59,14.7,334.0,38.3,988.9,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T14:00,2024,30.1,82,12.6,204.0,36.1,988.0,26.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T15:00,2024,29.8,83,12.4,140.0,35.8,988.4,26.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T16:00,2024,28.3,87,14.0,25.0,33.5,988.0,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T17:00,2024,28.2,85,18.4,43.0,32.5,987.6,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T18:00,2024,27.9,89,15.4,3.0,33.0,989.4,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T19:00,2024,28.1,84,14.9,0.0,32.7,989.3,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T20:00,2024,28.3,84,12.0,0.0,33.4,990.3,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T21:00,2024,28.1,88,10.7,0.0,33.8,991.3,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T22:00,2024,28.1,88,12.0,0.0,33.7,991.2,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-26T23:00,2024,27.9,90,12.3,0.0,33.6,990.6,26.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T00:00,2024,27.8,92,14.0,0.0,33.5,989.9,26.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T01:00,2024,27.9,93,12.8,0.0,33.9,989.5,26.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T02:00,2024,28.0,95,12.6,0.0,34.2,989.6,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T03:00,2024,28.1,93,12.7,0.0,34.2,989.4,26.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T04:00,2024,28.4,88,10.8,0.0,34.3,989.5,26.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T05:00,2024,28.7,82,8.9,4.0,34.3,989.9,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T06:00,2024,29.7,82,6.5,67.0,36.2,990.4,26.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T07:00,2024,30.7,75,8.9,155.0,36.6,990.7,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T08:00,2024,31.8,71,12.9,289.0,37.2,991.8,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T09:00,2024,32.4,74,16.4,391.0,38.2,992.2,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T10:00,2024,33.8,67,15.3,463.0,39.4,991.8,26.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T11:00,2024,34.7,63,14.4,562.0,40.5,990.8,26.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T12:00,2024,35.3,62,13.7,602.0,41.7,990.1,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T13:00,2024,35.4,63,12.2,484.0,41.8,989.1,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T14:00,2024,36.0,61,11.0,531.0,42.7,988.8,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T15:00,2024,36.2,59,10.4,451.0,42.8,988.5,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T16:00,2024,34.4,70,16.9,250.0,40.9,988.5,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T17:00,2024,32.8,77,17.1,117.0,39.3,988.9,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T18:00,2024,31.8,82,11.7,15.0,39.1,990.4,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T19:00,2024,31.2,85,12.6,0.0,38.5,991.1,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T20:00,2024,30.9,86,14.9,0.0,37.7,991.7,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T21:00,2024,30.8,82,19.7,0.0,36.2,991.8,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T22:00,2024,30.8,79,20.6,0.0,35.6,991.8,26.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-27T23:00,2024,30.7,80,21.1,0.0,35.5,991.6,26.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T00:00,2024,30.6,81,21.6,0.0,35.6,991.3,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T01:00,2024,30.4,82,22.1,0.0,35.2,990.6,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T02:00,2024,30.2,83,22.1,0.0,35.1,990.5,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T03:00,2024,30.1,84,23.4,0.0,34.8,990.6,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T04:00,2024,30.1,84,23.8,0.0,34.7,990.8,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T05:00,2024,30.0,84,21.4,4.0,34.9,991.5,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T06:00,2024,31.4,86,14.8,85.0,38.8,992.5,28.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T07:00,2024,32.6,83,18.8,255.0,39.6,992.9,29.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T08:00,2024,33.6,79,21.6,400.0,40.4,993.2,29.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T09:00,2024,34.7,72,24.2,575.0,40.8,992.9,29.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T10:00,2024,36.3,66,23.8,760.0,43.3,992.6,28.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T11:00,2024,37.5,59,22.8,858.0,44.6,991.8,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T12:00,2024,37.9,58,22.9,897.0,45.1,991.1,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T13:00,2024,37.9,57,24.9,862.0,44.6,990.1,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T14:00,2024,37.3,60,23.8,749.0,43.7,989.4,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T15:00,2024,36.1,64,24.3,589.0,41.8,989.3,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T16:00,2024,34.9,69,23.7,357.0,40.5,989.1,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T17:00,2024,33.4,75,21.1,171.0,39.5,989.0,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T18:00,2024,31.8,81,21.6,29.0,37.5,991.3,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T19:00,2024,31.0,86,21.1,0.0,37.0,992.2,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T20:00,2024,30.7,88,20.5,0.0,36.9,993.1,28.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T21:00,2024,30.6,87,18.4,0.0,36.9,993.7,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T22:00,2024,30.4,87,16.8,0.0,36.8,993.8,28.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-28T23:00,2024,30.3,87,18.9,0.0,36.2,993.3,27.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T00:00,2024,30.2,87,22.8,0.0,35.5,992.4,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T01:00,2024,30.2,85,23.1,0.0,35.3,991.8,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T02:00,2024,30.2,84,21.6,0.0,35.3,991.7,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T03:00,2024,30.1,85,20.8,0.0,35.3,991.9,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T04:00,2024,30.0,85,19.8,0.0,35.3,992.3,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T05:00,2024,29.9,85,19.5,4.0,35.3,993.0,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T06:00,2024,32.1,88,21.3,87.0,39.2,993.6,29.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T07:00,2024,33.1,83,23.3,257.0,39.9,994.1,29.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T08:00,2024,34.3,76,24.3,447.0,40.8,994.4,29.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T09:00,2024,35.4,72,21.3,644.0,42.7,994.5,29.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T10:00,2024,36.5,66,21.5,808.0,44.3,994.4,29.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T11:00,2024,37.0,63,22.8,895.0,44.7,994.1,28.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T12:00,2024,37.2,61,23.8,913.0,44.6,993.4,28.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T13:00,2024,37.0,61,24.8,863.0,43.7,992.5,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T14:00,2024,36.6,61,26.3,751.0,42.2,991.9,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T15:00,2024,35.6,64,25.7,584.0,40.5,991.4,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T16:00,2024,34.3,69,24.4,376.0,39.4,991.2,27.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T17:00,2024,33.1,74,24.6,179.0,38.2,991.4,27.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T18:00,2024,32.3,77,24.5,30.0,37.3,992.8,27.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T19:00,2024,31.7,79,18.3,0.0,37.5,993.8,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T20:00,2024,31.3,80,20.4,0.0,36.6,994.6,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T21:00,2024,31.0,81,21.7,0.0,36.2,994.7,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T22:00,2024,30.8,81,21.3,0.0,36.0,994.9,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-29T23:00,2024,30.6,82,23.5,0.0,35.3,994.1,27.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T00:00,2024,30.3,83,24.2,0.0,35.0,993.7,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T01:00,2024,30.0,85,19.7,0.0,35.5,993.9,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T02:00,2024,29.9,87,18.9,0.0,35.5,993.9,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T03:00,2024,29.8,87,18.7,0.0,35.4,994.3,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T04:00,2024,29.9,88,18.6,0.0,35.7,994.8,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T05:00,2024,30.0,88,18.8,3.0,35.9,995.4,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T06:00,2024,31.4,85,23.3,89.0,37.2,996.3,28.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T07:00,2024,32.2,82,25.4,193.0,38.0,996.7,28.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T08:00,2024,33.5,76,25.4,386.0,39.2,997.1,28.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T09:00,2024,34.6,71,24.1,624.0,40.7,996.9,28.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T10:00,2024,35.6,63,22.7,771.0,41.9,996.7,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T11:00,2024,36.5,60,22.1,890.0,43.3,996.1,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T12:00,2024,36.9,59,22.9,904.0,43.7,995.2,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T13:00,2024,36.8,59,23.0,860.0,43.4,994.4,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T14:00,2024,36.1,62,25.4,742.0,41.9,993.3,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T15:00,2024,35.1,66,26.8,581.0,39.9,992.7,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T16:00,2024,33.8,70,24.3,384.0,38.8,993.0,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T17:00,2024,32.8,75,17.0,175.0,38.9,994.4,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T18:00,2024,31.9,77,19.6,28.0,37.4,995.2,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T19:00,2024,31.0,81,21.0,0.0,36.4,995.6,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T20:00,2024,30.6,83,20.4,0.0,36.1,996.4,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T21:00,2024,30.4,85,22.3,0.0,35.6,996.6,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T22:00,2024,30.2,87,22.5,0.0,35.6,996.9,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-30T23:00,2024,30.0,88,21.4,0.0,35.6,996.4,27.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T00:00,2024,30.1,89,16.7,0.0,36.6,996.5,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T01:00,2024,30.0,89,18.6,0.0,36.2,996.3,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T02:00,2024,30.0,87,26.3,0.0,34.7,995.1,27.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T03:00,2024,30.0,87,22.1,0.0,35.3,995.6,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T04:00,2024,29.9,86,16.3,0.0,35.9,995.6,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T05:00,2024,29.9,86,13.0,4.0,36.3,996.2,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T06:00,2024,31.0,85,16.5,84.0,37.6,997.8,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T07:00,2024,32.5,79,25.1,228.0,38.0,997.8,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T08:00,2024,33.5,73,25.0,401.0,38.8,998.2,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T09:00,2024,34.3,69,20.9,479.0,39.9,998.7,27.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T10:00,2024,35.4,65,17.7,639.0,41.8,998.5,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T11:00,2024,36.3,61,17.3,809.0,43.6,997.7,27.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T12:00,2024,36.7,60,16.9,867.0,44.3,997.3,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T13:00,2024,36.1,61,19.2,791.0,42.9,996.2,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T14:00,2024,35.6,63,21.8,721.0,41.6,995.2,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T15:00,2024,34.1,67,22.7,575.0,39.2,995.0,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T16:00,2024,33.5,69,23.1,361.0,38.3,995.2,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T17:00,2024,32.6,72,20.8,172.0,37.6,995.6,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T18:00,2024,32.0,79,13.3,24.0,38.7,997.0,27.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T19:00,2024,31.0,84,15.1,0.0,37.6,997.9,28.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T20:00,2024,30.5,87,15.2,0.0,37.2,998.4,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T21:00,2024,30.3,89,16.3,0.0,36.9,998.5,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T22:00,2024,30.1,90,16.6,0.0,36.8,999.0,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-05-31T23:00,2024,30.1,91,16.9,0.0,36.7,998.7,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T00:00,2024,29.9,92,17.8,0.0,36.5,998.0,28.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T01:00,2024,30.0,91,13.0,0.0,37.2,997.5,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T02:00,2024,30.1,91,8.4,0.0,38.0,997.7,28.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T03:00,2024,30.2,90,16.5,0.0,36.8,996.9,28.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T04:00,2024,29.7,92,18.6,0.0,36.0,997.0,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T05:00,2024,29.7,92,16.9,4.0,36.3,997.4,28.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T06:00,2024,29.3,84,12.6,94.0,35.0,998.2,26.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T07:00,2024,31.2,75,21.2,269.0,35.7,998.9,26.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T08:00,2024,32.8,67,19.9,363.0,37.2,999.1,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T09:00,2024,34.1,62,20.4,466.0,38.3,999.4,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T10:00,2024,34.5,61,22.7,533.0,38.5,999.2,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T11:00,2024,35.1,59,19.7,551.0,39.5,998.9,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T12:00,2024,35.1,59,18.5,537.0,39.8,998.4,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T13:00,2024,35.4,58,18.4,615.0,40.3,997.6,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T14:00,2024,35.0,60,21.3,582.0,39.4,996.9,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T15:00,2024,34.5,62,23.1,550.0,38.5,996.2,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T16:00,2024,33.6,66,24.6,353.0,37.5,996.0,26.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T17:00,2024,32.0,77,22.3,154.0,37.2,997.0,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T18:00,2024,31.4,82,22.7,27.0,36.9,997.2,28.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T19:00,2024,30.9,84,20.6,0.0,36.7,998.2,28.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T20:00,2024,30.6,86,17.1,0.0,36.9,999.5,28.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T21:00,2024,30.4,88,16.8,0.0,36.9,999.9,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T22:00,2024,30.2,89,16.8,0.0,36.6,1000.0,28.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-01T23:00,2024,30.0,89,17.8,0.0,36.1,1000.2,27.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T00:00,2024,29.8,88,18.9,0.0,35.5,999.6,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T01:00,2024,29.5,89,17.7,0.0,35.4,999.3,27.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T02:00,2024,29.4,88,17.9,0.0,35.0,998.3,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T03:00,2024,29.1,88,15.1,0.0,34.9,997.9,26.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T04:00,2024,28.8,90,14.5,0.0,34.8,998.2,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T05:00,2024,28.9,91,13.6,4.0,35.1,998.8,27.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T06:00,2024,30.2,85,16.6,89.0,36.1,999.9,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T07:00,2024,31.7,77,18.0,239.0,37.2,1000.4,27.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T08:00,2024,33.2,69,15.2,428.0,38.9,1000.6,26.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T09:00,2024,34.4,63,20.1,592.0,39.2,1000.6,26.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T10:00,2024,35.1,60,22.2,686.0,40.0,1000.7,26.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T11:00,2024,35.1,59,21.1,609.0,39.5,999.7,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T12:00,2024,35.7,56,18.7,753.0,41.0,998.9,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T13:00,2024,36.4,54,19.4,792.0,41.8,997.9,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T14:00,2024,36.1,54,21.9,642.0,40.2,996.9,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T15:00,2024,33.5,64,25.5,349.0,36.9,996.9,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T16:00,2024,29.0,82,24.5,225.0,32.6,998.8,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T17:00,2024,28.2,93,15.3,15.0,34.0,998.5,26.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T18:00,2024,31.1,75,18.5,26.0,35.9,997.9,26.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T19:00,2024,30.2,78,3.8,0.0,36.9,999.9,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T20:00,2024,28.5,88,17.0,0.0,33.7,999.5,26.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T21:00,2024,28.9,90,12.5,0.0,35.1,1000.2,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T22:00,2024,29.1,91,14.8,0.0,35.3,1000.6,27.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-02T23:00,2024,28.9,91,16.5,0.0,34.8,1000.2,27.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T00:00,2024,28.8,90,16.8,0.0,34.5,999.3,27.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T01:00,2024,28.7,91,16.3,0.0,34.5,998.8,27.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T02:00,2024,28.7,91,18.4,0.0,34.1,998.2,27.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T03:00,2024,28.7,91,21.0,0.0,33.8,998.1,27.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T04:00,2024,28.9,88,22.7,0.0,33.6,998.8,26.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T05:00,2024,29.0,87,21.8,4.0,33.6,999.4,26.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T06:00,2024,27.8,79,14.8,58.0,31.7,999.4,23.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T07:00,2024,28.9,76,11.0,190.0,33.6,999.9,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T08:00,2024,29.4,74,6.6,223.0,34.7,1000.6,24.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T09:00,2024,30.0,73,7.4,257.0,35.4,1001.0,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T10:00,2024,32.0,65,6.0,638.0,38.2,1000.6,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T11:00,2024,33.5,59,8.7,784.0,39.8,999.9,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T12:00,2024,34.1,56,10.4,755.0,39.9,999.2,24.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T13:00,2024,35.1,51,10.9,850.0,41.0,998.2,23.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T14:00,2024,35.6,51,11.7,741.0,40.8,997.2,23.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T15:00,2024,34.8,55,16.9,569.0,38.9,996.6,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T16:00,2024,33.2,59,20.3,360.0,36.3,996.7,24.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T17:00,2024,32.0,64,18.3,172.0,35.6,997.2,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T18:00,2024,30.9,75,13.7,30.0,36.2,997.9,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T19:00,2024,29.9,78,15.2,0.0,34.8,998.9,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T20:00,2024,29.6,80,14.3,0.0,34.8,999.8,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T21:00,2024,29.5,82,13.7,0.0,34.9,1000.3,26.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T22:00,2024,29.3,84,14.0,0.0,34.9,1000.3,26.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-03T23:00,2024,29.2,85,13.7,0.0,34.8,999.8,26.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-04T00:00,2024,28.9,86,12.9,0.0,34.7,999.0,26.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2024-06-04T01:00,2024,28.8,87,12.4,0.0,34.7,998.4,26.5,ERA5_Reanalysis_ECMWF
