State	District	Subdistt	Town/Village	Ward	EB	Level	Name	TRU	No_HH	TOT_P	TOT_M	TOT_F	P_06	M_06	F_06	P_SC	M_SC	F_SC	P_ST	M_ST	F_ST	P_LIT	M_LIT	F_LIT	P_ILL	M_ILL	F_ILL	TOT_WORK_P	TOT_WORK_M	TOT_WORK_F	MAINWORK_P	MAINWORK_M	MAINWORK_F	MAIN_CL_P	MAIN_CL_M	MAIN_CL_F	MAIN_AL_P	MAIN_AL_M	MAIN_AL_F	MAIN_HH_P	MAIN_HH_M	MAIN_HH_F	MAIN_OT_P	MAIN_OT_M	MAIN_OT_F	MARGWORK_P	MARGWORK_M	MARGWORK_F	MARG_CL_P	MARG_CL_M	MARG_CL_F	MARG_AL_P	MARG_AL_M	MARG_AL_F	MARG_HH_P	MARG_HH_M	MARG_HH_F	MARG_OT_P	MARG_OT_M	MARG_OT_F	MARGWORK_3_6_P	MARGWORK_3_6_M	MARGWORK_3_6_F	MARG_CL_3_6_P	MARG_CL_3_6_M	MARG_CL_3_6_F	MARG_AL_3_6_P	MARG_AL_3_6_M	MARG_AL_3_6_F	MARG_HH_3_6_P	MARG_HH_3_6_M	MARG_HH_3_6_F	MARG_OT_3_6_P	MARG_OT_3_6_M	MARG_OT_3_6_F	MARGWORK_0_3_P	MARGWORK_0_3_M	MARGWORK_0_3_F	MARG_CL_0_3_P	MARG_CL_0_3_M	MARG_CL_0_3_F	MARG_AL_0_3_P	MARG_AL_0_3_M	MARG_AL_0_3_F	MARG_HH_0_3_P	MARG_HH_0_3_M	MARG_HH_0_3_F	MARG_OT_0_3_P	MARG_OT_0_3_M	MARG_OT_0_3_F	NON_WORK_P	NON_WORK_M	NON_WORK_F
21	386	3054	801858	0	0	TOWN	Banapur (NAC)	Urban	3425	17278	8707	8571	1811	939	872	1719	823	896	247	116	131	13264	7135	6129	4014	1572	2442	5269	4679	590	3968	3650	318	249	242	7	485	471	14	159	139	20	3075	2798	277	1301	1029	272	26	16	10	222	189	33	137	89	48	916	735	181	1127	896	231	24	14	10	200	177	23	127	85	42	776	620	156	174	133	41	2	2	0	22	12	10	10	4	6	140	115	25	12009	4028	7981
21	386	3054	801858	1	0	WARD	Banapur (NAC) WARD NO.-0001	Urban	333	1548	780	768	128	72	56	106	52	54	0	0	0	1272	673	599	276	107	169	425	364	61	351	307	44	77	75	2	76	74	2	5	5	0	193	153	40	74	57	17	3	2	1	17	12	5	9	4	5	45	39	6	72	57	15	3	2	1	15	12	3	9	4	5	45	39	6	2	0	2	0	0	0	2	0	2	0	0	0	0	0	0	1123	416	707
21	386	3054	801858	2	0	WARD	Banapur (NAC) WARD NO.-0002	Urban	250	1175	575	600	152	76	76	254	130	124	5	2	3	782	415	367	393	160	233	396	324	72	242	217	25	1	1	0	19	17	2	14	5	9	208	194	14	154	107	47	0	0	0	30	21	9	40	28	12	84	58	26	151	106	45	0	0	0	30	21	9	40	28	12	81	57	24	3	1	2	0	0	0	0	0	0	0	0	0	3	1	2	779	251	528
21	386	3054	801858	3	0	WARD	Banapur (NAC) WARD NO.-0003	Urban	202	1068	553	515	110	67	43	0	0	0	0	0	0	818	432	386	250	121	129	330	297	33	303	285	18	30	29	1	120	119	1	30	28	2	123	109	14	27	12	15	0	0	0	1	0	1	3	2	1	23	10	13	27	12	15	0	0	0	1	0	1	3	2	1	23	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	256	482
21	386	3054	801858	4	0	WARD	Banapur (NAC) WARD NO.-0004	Urban	184	845	451	394	74	37	37	4	2	2	0	0	0	699	402	297	146	49	97	289	264	25	261	242	19	27	26	1	37	37	0	11	9	2	186	170	16	28	22	6	0	0	0	2	1	1	3	1	2	23	20	3	24	19	5	0	0	0	2	1	1	2	0	2	20	18	2	4	3	1	0	0	0	0	0	0	1	1	0	3	2	1	556	187	369
21	386	3054	801858	5	0	WARD	Banapur (NAC) WARD NO.-0005	Urban	219	1076	548	528	120	47	73	77	45	32	0	0	0	885	489	396	191	59	132	362	336	26	309	295	14	14	14	0	8	8	0	4	4	0	283	269	14	53	41	12	0	0	0	3	3	0	2	2	0	48	36	12	51	40	11	0	0	0	3	3	0	2	2	0	46	35	11	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	714	212	502
21	386	3054	801858	6	0	WARD	Banapur (NAC) WARD NO.-0006	Urban	277	1425	721	704	171	96	75	1	1	0	3	2	1	928	512	416	497	209	288	453	416	37	258	245	13	11	11	0	1	1	0	0	0	0	246	233	13	195	171	24	2	0	2	35	31	4	1	1	0	157	139	18	181	157	24	2	0	2	34	30	4	1	1	0	144	126	18	14	14	0	0	0	0	1	1	0	0	0	0	13	13	0	972	305	667
21	386	3054	801858	7	0	WARD	Banapur (NAC) WARD NO.-0007	Urban	176	904	463	441	102	51	51	289	136	153	0	0	0	671	381	290	233	82	151	293	255	38	124	112	12	10	10	0	0	0	0	0	0	0	114	102	12	169	143	26	2	0	2	7	6	1	5	3	2	155	134	21	116	95	21	2	0	2	7	6	1	4	2	2	103	87	16	53	48	5	0	0	0	0	0	0	1	1	0	52	47	5	611	208	403
21	386	3054	801858	8	0	WARD	Banapur (NAC) WARD NO.-0008	Urban	178	861	450	411	79	50	29	4	2	2	0	0	0	778	397	381	83	53	30	296	253	43	251	227	24	1	1	0	0	0	0	2	2	0	248	224	24	45	26	19	0	0	0	0	0	0	0	0	0	45	26	19	44	25	19	0	0	0	0	0	0	0	0	0	44	25	19	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	565	197	368
21	386	3054	801858	9	0	WARD	Banapur (NAC) WARD NO.-0009	Urban	227	1284	656	628	128	66	62	22	11	11	0	0	0	1023	556	467	261	100	161	394	359	35	338	312	26	0	0	0	4	4	0	6	5	1	328	303	25	56	47	9	0	0	0	5	4	1	1	0	1	50	43	7	38	32	6	0	0	0	5	4	1	1	0	1	32	28	4	18	15	3	0	0	0	0	0	0	0	0	0	18	15	3	890	297	593
21	386	3054	801858	10	0	WARD	Banapur (NAC) WARD NO.-0010	Urban	187	819	424	395	78	45	33	34	18	16	0	0	0	659	347	312	160	77	83	290	245	45	186	165	21	0	0	0	2	2	0	10	9	1	174	154	20	104	80	24	0	0	0	12	12	0	7	3	4	85	65	20	80	60	20	0	0	0	10	10	0	6	3	3	64	47	17	24	20	4	0	0	0	2	2	0	1	0	1	21	18	3	529	179	350
21	386	3054	801858	11	0	WARD	Banapur (NAC) WARD NO.-0011	Urban	219	951	437	514	116	56	60	433	175	258	0	0	0	616	326	290	335	111	224	244	227	17	200	193	7	9	8	1	28	28	0	4	3	1	159	154	5	44	34	10	3	1	2	17	15	2	3	1	2	21	17	4	39	31	8	3	1	2	15	14	1	3	1	2	18	15	3	5	3	2	0	0	0	2	1	1	0	0	0	3	2	1	707	210	497
21	386	3054	801858	12	0	WARD	Banapur (NAC) WARD NO.-0012	Urban	371	1990	1043	947	226	124	102	99	53	46	12	10	2	1482	841	641	508	202	306	589	546	43	363	339	24	18	16	2	6	5	1	16	13	3	323	305	18	226	207	19	6	3	3	65	64	1	43	42	1	112	98	14	209	191	18	5	2	3	62	61	1	41	40	1	101	88	13	17	16	1	1	1	0	3	3	0	2	2	0	11	10	1	1401	497	904
21	386	3054	801858	13	0	WARD	Banapur (NAC) WARD NO.-0013	Urban	253	1188	582	606	108	55	53	126	55	71	15	6	9	947	489	458	241	93	148	361	329	32	321	301	20	28	28	0	38	37	1	3	3	0	252	233	19	40	28	12	2	2	0	5	5	0	1	1	0	32	20	12	29	20	9	1	1	0	3	3	0	1	1	0	24	15	9	11	8	3	1	1	0	2	2	0	0	0	0	8	5	3	827	253	574
21	386	3054	801858	14	0	WARD	Banapur (NAC) WARD NO.-0014	Urban	185	1438	685	753	159	73	86	270	143	127	212	96	116	1098	568	530	340	117	223	334	281	53	300	275	25	17	17	0	144	137	7	39	39	0	100	82	18	34	6	28	0	0	0	13	5	8	14	0	14	7	1	6	17	4	13	0	0	0	4	3	1	11	0	11	2	1	1	17	2	15	0	0	0	9	2	7	3	0	3	5	0	5	1104	404	700
21	386	3054	801858	15	0	WARD	Banapur (NAC) WARD NO.-0015	Urban	164	706	339	367	60	24	36	0	0	0	0	0	0	606	307	299	100	32	68	213	183	30	161	135	26	6	6	0	2	2	0	15	14	1	138	113	25	52	48	4	8	8	0	10	10	0	5	1	4	29	29	0	49	47	2	8	8	0	9	9	0	3	1	2	29	29	0	3	1	2	0	0	0	1	1	0	2	0	2	0	0	0	493	156	337
21	386	3055	0	0	0	SUB-DISTRICT	Bhubaneswar (M.Corp.)	Total	206014	885363	468043	417320	86401	45327	41074	76770	39798	36972	44016	23668	20348	732886	399804	333082	152477	68239	84238	325733	256389	69344	286046	233352	52694	2386	1954	432	3486	2546	940	15509	12773	2736	264665	216079	48586	39687	23037	16650	977	553	424	1984	1247	737	2616	1622	994	34110	19615	14495	35948	20659	15289	948	529	419	1457	936	521	2241	1410	831	31302	17784	13518	3739	2378	1361	29	24	5	527	311	216	375	212	163	2808	1831	977	559630	211654	347976
21	386	3055	0	0	0	SUB-DISTRICT	Bhubaneswar (M.Corp.)	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3055	0	0	0	SUB-DISTRICT	Bhubaneswar (M.Corp.)	Urban	206014	885363	468043	417320	86401	45327	41074	76770	39798	36972	44016	23668	20348	732886	399804	333082	152477	68239	84238	325733	256389	69344	286046	233352	52694	2386	1954	432	3486	2546	940	15509	12773	2736	264665	216079	48586	39687	23037	16650	977	553	424	1984	1247	737	2616	1622	994	34110	19615	14495	35948	20659	15289	948	529	419	1457	936	521	2241	1410	831	31302	17784	13518	3739	2378	1361	29	24	5	527	311	216	375	212	163	2808	1831	977	559630	211654	347976
21	386	3055	801859	0	0	TOWN	Bhubaneswar (M Corp. + OG)	Urban	206014	885363	468043	417320	86401	45327	41074	76770	39798	36972	44016	23668	20348	732886	399804	333082	152477	68239	84238	325733	256389	69344	286046	233352	52694	2386	1954	432	3486	2546	940	15509	12773	2736	264665	216079	48586	39687	23037	16650	977	553	424	1984	1247	737	2616	1622	994	34110	19615	14495	35948	20659	15289	948	529	419	1457	936	521	2241	1410	831	31302	17784	13518	3739	2378	1361	29	24	5	527	311	216	375	212	163	2808	1831	977	559630	211654	347976
21	386	3055	801859	0	0	TOWN	Bhubaneswar (M Corp.)	Urban	196988	843402	446204	397198	81847	42997	38850	70230	36463	33767	42389	22913	19476	699610	381665	317945	143792	64539	79253	310464	244248	66216	274533	223667	50866	1761	1349	412	2972	2144	828	14895	12244	2651	254905	207930	46975	35931	20581	15350	867	463	404	1271	746	525	2420	1473	947	31373	17899	13474	32722	18585	14137	856	456	400	919	550	369	2077	1281	796	28870	16298	12572	3209	1996	1213	11	7	4	352	196	156	343	192	151	2503	1601	902	532938	201956	330982
21	386	3055	801859	1	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0001	Urban	7338	47574	26604	20970	3677	2008	1669	1980	997	983	11044	6683	4361	40599	23314	17285	6975	3290	3685	12149	8829	3320	10764	8172	2592	25	12	13	50	34	16	808	548	260	9881	7578	2303	1385	657	728	56	41	15	10	5	5	57	37	20	1262	574	688	1346	635	711	55	40	15	10	5	5	51	37	14	1230	553	677	39	22	17	1	1	0	0	0	0	6	0	6	32	21	11	35425	17775	17650
21	386	3055	801859	2	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0002	Urban	2967	13110	7004	6106	1398	760	638	649	345	304	606	323	283	11137	6095	5042	1973	909	1064	4943	3999	944	4351	3599	752	68	60	8	30	27	3	110	85	25	4143	3427	716	592	400	192	20	15	5	29	18	11	17	8	9	526	359	167	554	374	180	20	15	5	26	15	11	15	7	8	493	337	156	38	26	12	0	0	0	3	3	0	2	1	1	33	22	11	8167	3005	5162
21	386	3055	801859	3	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0003	Urban	3957	16504	8804	7700	1879	977	902	1541	779	762	712	357	355	13473	7405	6068	3031	1399	1632	6013	4980	1033	5389	4606	783	110	99	11	26	17	9	340	310	30	4913	4180	733	624	374	250	17	7	10	23	7	16	42	24	18	542	336	206	589	351	238	17	7	10	22	6	16	35	21	14	515	317	198	35	23	12	0	0	0	1	1	0	7	3	4	27	19	8	10491	3824	6667
21	386	3055	801859	4	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0004	Urban	3403	16185	8183	8002	1770	868	902	3422	1735	1687	282	87	195	12876	6952	5924	3309	1231	2078	5301	4585	716	4375	3912	463	196	188	8	235	204	31	344	319	25	3600	3201	399	926	673	253	14	14	0	308	202	106	50	39	11	554	418	136	664	488	176	13	13	0	154	96	58	39	32	7	458	347	111	262	185	77	1	1	0	154	106	48	11	7	4	96	71	25	10884	3598	7286
21	386	3055	801859	5	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0005	Urban	5573	23446	12522	10924	2336	1196	1140	1614	850	764	451	227	224	19592	10721	8871	3854	1801	2053	8449	6889	1560	7295	6164	1131	40	35	5	36	30	6	428	366	62	6791	5733	1058	1154	725	429	12	7	5	25	16	9	25	21	4	1092	681	411	1126	710	416	12	7	5	25	16	9	24	20	4	1065	667	398	28	15	13	0	0	0	0	0	0	1	1	0	27	14	13	14997	5633	9364
21	386	3055	801859	6	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0006	Urban	3645	14060	7710	6350	1438	756	682	1563	807	756	967	509	458	11233	6398	4835	2827	1312	1515	5520	4357	1163	5057	4053	1004	12	12	0	26	22	4	322	255	67	4697	3764	933	463	304	159	13	6	7	12	9	3	50	35	15	388	254	134	448	295	153	13	6	7	10	7	3	46	33	13	379	249	130	15	9	6	0	0	0	2	2	0	4	2	2	9	5	4	8540	3353	5187
21	386	3055	801859	7	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0007	Urban	3321	13932	7302	6630	1494	780	714	1128	561	567	1529	779	750	11236	6176	5060	2696	1126	1570	5085	4177	908	4115	3562	553	29	24	5	49	35	14	398	311	87	3639	3192	447	970	615	355	10	6	4	8	4	4	23	18	5	929	587	342	903	565	338	10	6	4	7	3	4	16	13	3	870	543	327	67	50	17	0	0	0	1	1	0	7	5	2	59	44	15	8847	3125	5722
21	386	3055	801859	8	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0008	Urban	2966	11344	6033	5311	1085	553	532	581	301	280	734	387	347	9681	5273	4408	1663	760	903	4306	3413	893	3909	3222	687	29	20	9	9	8	1	221	181	40	3650	3013	637	397	191	206	10	4	6	6	1	5	28	10	18	353	176	177	373	175	198	10	4	6	6	1	5	24	7	17	333	163	170	24	16	8	0	0	0	0	0	0	4	3	1	20	13	7	7038	2620	4418
21	386	3055	801859	9	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0009	Urban	5514	21744	11335	10409	1967	1021	946	1636	863	773	1127	567	560	18244	9876	8368	3500	1459	2041	8729	6501	2228	7738	6010	1728	28	19	9	18	15	3	592	474	118	7100	5502	1598	991	491	500	14	7	7	3	2	1	70	34	36	904	448	456	956	474	482	14	7	7	3	2	1	66	32	34	873	433	440	35	17	18	0	0	0	0	0	0	4	2	2	31	15	16	13015	4834	8181
21	386	3055	801859	10	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0010	Urban	2588	10491	5755	4736	991	527	464	1159	670	489	718	385	333	8858	4996	3862	1633	759	874	4034	3375	659	3629	3081	548	21	17	4	10	9	1	116	96	20	3482	2959	523	405	294	111	13	4	9	13	10	3	110	99	11	269	181	88	380	272	108	13	4	9	13	10	3	104	93	11	250	165	85	25	22	3	0	0	0	0	0	0	6	6	0	19	16	3	6457	2380	4077
21	386	3055	801859	11	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0011	Urban	3377	12781	6721	6060	1088	573	515	1174	651	523	941	470	471	11264	6019	5245	1517	702	815	4668	3802	866	4367	3640	727	16	8	8	29	22	7	156	128	28	4166	3482	684	301	162	139	11	5	6	1	1	0	29	12	17	260	144	116	289	156	133	11	5	6	1	1	0	26	12	14	251	138	113	12	6	6	0	0	0	0	0	0	3	0	3	9	6	3	8113	2919	5194
21	386	3055	801859	12	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0012	Urban	3876	15806	8768	7038	1351	717	634	1929	1048	881	1586	836	750	13574	7785	5789	2232	983	1249	6087	4836	1251	5188	4313	875	11	7	4	22	15	7	105	87	18	5050	4204	846	899	523	376	18	11	7	75	59	16	92	71	21	714	382	332	877	510	367	18	11	7	75	59	16	90	71	19	694	369	325	22	13	9	0	0	0	0	0	0	2	0	2	20	13	7	9719	3932	5787
21	386	3055	801859	13	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0013	Urban	2627	10711	5674	5037	1042	565	477	658	363	295	718	356	362	9071	4914	4157	1640	760	880	4040	3143	897	3702	2975	727	11	7	4	8	7	1	184	153	31	3499	2808	691	338	168	170	8	5	3	1	0	1	27	16	11	302	147	155	323	160	163	8	5	3	1	0	1	25	14	11	289	141	148	15	8	7	0	0	0	0	0	0	2	2	0	13	6	7	6671	2531	4140
21	386	3055	801859	14	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0014	Urban	2408	10798	5581	5217	900	459	441	1788	962	826	812	424	388	8963	4754	4209	1835	827	1008	3518	2846	672	2838	2345	493	12	5	7	6	2	4	71	59	12	2749	2279	470	680	501	179	8	4	4	2	1	1	19	10	9	651	486	165	555	395	160	8	4	4	2	1	1	16	8	8	529	382	147	125	106	19	0	0	0	0	0	0	3	2	1	122	104	18	7280	2735	4545
21	386	3055	801859	15	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0015	Urban	7209	25825	13692	12133	3623	1932	1691	2492	1335	1157	4034	2048	1986	18521	10392	8129	7304	3300	4004	10219	7622	2597	8251	6535	1716	40	21	19	211	169	42	342	293	49	7658	6052	1606	1968	1087	881	29	15	14	49	30	19	158	92	66	1732	950	782	1421	739	682	28	15	13	45	27	18	131	77	54	1217	620	597	547	348	199	1	0	1	4	3	1	27	15	12	515	330	185	15606	6070	9536
21	386	3055	801859	16	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0016	Urban	5828	20230	10754	9476	2922	1544	1378	2209	1174	1035	2467	1270	1197	14443	8184	6259	5787	2570	3217	8364	6379	1985	7263	5759	1504	84	28	56	50	40	10	234	159	75	6895	5532	1363	1101	620	481	22	9	13	78	60	18	44	29	15	957	522	435	899	481	418	22	9	13	19	16	3	27	18	9	831	438	393	202	139	63	0	0	0	59	44	15	17	11	6	126	84	42	11866	4375	7491
21	386	3055	801859	17	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0017	Urban	3781	17607	8896	8711	2002	1017	985	3465	1727	1738	587	310	277	12969	7021	5948	4638	1875	2763	6858	4921	1937	5842	4404	1438	69	56	13	61	31	30	79	65	14	5633	4252	1381	1016	517	499	14	8	6	20	10	10	83	44	39	899	455	444	958	485	473	14	8	6	19	10	9	62	31	31	863	436	427	58	32	26	0	0	0	1	0	1	21	13	8	36	19	17	10749	3975	6774
21	386	3055	801859	18	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0018	Urban	3628	14951	7830	7121	1249	633	616	621	311	310	515	274	241	13105	6990	6115	1846	840	1006	5594	4311	1283	5145	4152	993	10	8	2	34	24	10	303	271	32	4798	3849	949	449	159	290	13	7	6	7	5	2	40	19	21	389	128	261	425	143	282	13	7	6	7	5	2	35	16	19	370	115	255	24	16	8	0	0	0	0	0	0	5	3	2	19	13	6	9357	3519	5838
21	386	3055	801859	19	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0019	Urban	3118	13508	7068	6440	1265	669	596	569	306	263	322	172	150	11810	6252	5558	1698	816	882	4895	3757	1138	4584	3580	1004	14	6	8	35	22	13	359	296	63	4176	3256	920	311	177	134	8	3	5	4	2	2	31	20	11	268	152	116	295	170	125	8	3	5	2	1	1	30	19	11	255	147	108	16	7	9	0	0	0	2	1	1	1	1	0	13	5	8	8613	3311	5302
21	386	3055	801859	20	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0020	Urban	3290	13589	7193	6396	1297	669	628	867	451	416	312	150	162	10801	5949	4852	2788	1244	1544	5769	4101	1668	4997	3708	1289	15	10	5	230	118	112	220	181	39	4532	3399	1133	772	393	379	7	4	3	3	3	0	25	19	6	737	367	370	567	293	274	7	4	3	3	3	0	22	18	4	535	268	267	205	100	105	0	0	0	0	0	0	3	1	2	202	99	103	7820	3092	4728
21	386	3055	801859	21	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0021	Urban	3945	15427	8323	7104	1576	842	734	872	456	416	190	102	88	12989	7165	5824	2438	1158	1280	6033	4871	1162	5451	4528	923	13	9	4	14	12	2	207	164	43	5217	4343	874	582	343	239	12	6	6	3	2	1	22	13	9	545	322	223	556	326	230	12	6	6	3	2	1	21	12	9	520	306	214	26	17	9	0	0	0	0	0	0	1	1	0	25	16	9	9394	3452	5942
21	386	3055	801859	22	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0022	Urban	2274	9869	5160	4709	765	385	380	400	213	187	326	160	166	8745	4658	4087	1124	502	622	3709	2824	885	3314	2580	734	20	13	7	10	7	3	210	173	37	3074	2387	687	395	244	151	22	20	2	2	1	1	13	7	6	358	216	142	387	243	144	22	20	2	2	1	1	13	7	6	350	215	135	8	1	7	0	0	0	0	0	0	0	0	0	8	1	7	6160	2336	3824
21	386	3055	801859	23	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0023	Urban	2701	11003	5834	5169	792	412	380	1152	613	539	430	217	213	9659	5255	4404	1344	579	765	4240	3283	957	3767	3008	759	5	4	1	10	7	3	153	130	23	3599	2867	732	473	275	198	9	3	6	5	4	1	85	55	30	374	213	161	453	260	193	9	3	6	5	4	1	81	52	29	358	201	157	20	15	5	0	0	0	0	0	0	4	3	1	16	12	4	6763	2551	4212
21	386	3055	801859	24	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0024	Urban	2449	11195	5836	5359	933	472	461	1000	545	455	1646	879	767	9738	5216	4522	1457	620	837	4465	3522	943	3636	2996	640	29	20	9	28	21	7	254	207	47	3325	2748	577	829	526	303	26	15	11	6	4	2	67	61	6	730	446	284	799	503	296	26	15	11	6	4	2	65	59	6	702	425	277	30	23	7	0	0	0	0	0	0	2	2	0	28	21	7	6730	2314	4416
21	386	3055	801859	25	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0025	Urban	3666	14797	7693	7104	1262	637	625	895	450	445	489	255	234	13070	6926	6144	1727	767	960	5467	4329	1138	4798	4034	764	54	42	12	35	27	8	380	324	56	4329	3641	688	669	295	374	14	9	5	46	20	26	44	23	21	565	243	322	649	285	364	14	9	5	46	20	26	36	21	15	553	235	318	20	10	10	0	0	0	0	0	0	8	2	6	12	8	4	9330	3364	5966
21	386	3055	801859	26	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0026	Urban	2638	11117	5681	5436	971	505	466	682	342	340	108	52	56	9670	5033	4637	1447	648	799	3970	3164	806	3402	2826	576	31	22	9	20	16	4	199	164	35	3152	2624	528	568	338	230	15	7	8	3	2	1	36	19	17	514	310	204	534	314	220	14	7	7	2	1	1	25	8	17	493	298	195	34	24	10	1	0	1	1	1	0	11	11	0	21	12	9	7147	2517	4630
21	386	3055	801859	27	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0027	Urban	3089	13244	7044	6200	1386	728	658	1088	575	513	479	245	234	10928	6021	4907	2316	1023	1293	4993	3960	1033	4297	3545	752	34	25	9	33	22	11	493	429	64	3737	3069	668	696	415	281	15	12	3	9	7	2	56	49	7	616	347	269	677	404	273	15	12	3	9	7	2	55	48	7	598	337	261	19	11	8	0	0	0	0	0	0	1	1	0	18	10	8	8251	3084	5167
21	386	3055	801859	28	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0028	Urban	4233	19491	10530	8961	1928	1040	888	1518	785	733	1214	747	467	16343	9113	7230	3148	1417	1731	6946	5411	1535	6036	4908	1128	136	111	25	533	365	168	421	368	53	4946	4064	882	910	503	407	26	13	13	142	64	78	46	29	17	696	397	299	866	482	384	26	13	13	126	61	65	44	29	15	670	379	291	44	21	23	0	0	0	16	3	13	2	0	2	26	18	8	12545	5119	7426
21	386	3055	801859	29	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0029	Urban	3860	18295	9637	8658	1661	899	762	1334	599	735	617	315	302	15851	8461	7390	2444	1176	1268	6682	4897	1785	5928	4408	1520	50	37	13	77	57	20	581	409	172	5220	3905	1315	754	489	265	11	5	6	30	26	4	62	48	14	651	410	241	723	470	253	11	5	6	30	26	4	54	43	11	628	396	232	31	19	12	0	0	0	0	0	0	8	5	3	23	14	9	11613	4740	6873
21	386	3055	801859	30	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0030	Urban	5064	21009	10970	10039	2182	1154	1028	1662	869	793	413	207	206	17353	9301	8052	3656	1669	1987	7949	6126	1823	6330	5195	1135	41	27	14	33	24	9	284	227	57	5972	4917	1055	1619	931	688	38	17	21	12	6	6	49	26	23	1520	882	638	1505	853	652	38	17	21	11	6	5	40	20	20	1416	810	606	114	78	36	0	0	0	1	0	1	9	6	3	104	72	32	13060	4844	8216
21	386	3055	801859	31	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0031	Urban	3416	14581	7850	6731	1332	706	626	1149	602	547	700	360	340	12491	6935	5556	2090	915	1175	5066	4229	837	4626	3950	676	13	9	4	52	25	27	292	261	31	4269	3655	614	440	279	161	12	4	8	10	4	6	29	14	15	389	257	132	420	267	153	12	4	8	10	4	6	22	11	11	376	248	128	20	12	8	0	0	0	0	0	0	7	3	4	13	9	4	9515	3621	5894
21	386	3055	801859	32	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0032	Urban	1816	7840	3991	3849	503	289	214	682	372	310	208	116	92	6985	3606	3379	855	385	470	2834	2265	569	2532	2069	463	6	4	2	4	4	0	26	21	5	2496	2040	456	302	196	106	9	4	5	6	4	2	31	26	5	256	162	94	297	193	104	9	4	5	6	4	2	31	26	5	251	159	92	5	3	2	0	0	0	0	0	0	0	0	0	5	3	2	5006	1726	3280
21	386	3055	801859	33	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0033	Urban	2849	11638	6174	5464	872	475	397	1092	575	517	499	245	254	10278	5545	4733	1360	629	731	4162	3410	752	3909	3259	650	18	15	3	13	9	4	174	158	16	3704	3077	627	253	151	102	2	1	1	3	0	3	21	11	10	227	139	88	235	137	98	2	1	1	3	0	3	16	7	9	214	129	85	18	14	4	0	0	0	0	0	0	5	4	1	13	10	3	7476	2764	4712
21	386	3055	801859	34	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0034	Urban	2565	10397	5557	4840	925	487	438	441	240	201	168	88	80	9160	4958	4202	1237	599	638	3771	3089	682	3548	2982	566	3	3	0	8	7	1	145	126	19	3392	2846	546	223	107	116	5	3	2	2	1	1	8	4	4	208	99	109	212	99	113	5	3	2	2	1	1	8	4	4	197	91	106	11	8	3	0	0	0	0	0	0	0	0	0	11	8	3	6626	2468	4158
21	386	3055	801859	35	0	WARD	Bhubaneswar (M Corp.) WARD NO.-0035	Urban	2191	9259	4880	4379	644	331	313	1127	601	526	763	393	370	8231	4406	3825	1028	474	554	3328	2710	618	2960	2492	468	5	2	3	18	13	5	73	58	15	2864	2419	445	368	218	150	11	4	7	0	0	0	28	18	10	329	196	133	320	178	142	10	3	7	0	0	0	25	17	8	285	158	127	48	40	8	1	1	0	0	0	0	3	1	2	44	38	6	5931	2170	3761
